DRAGONITE	FOCUS_PUNCH,DRAGON_CLAW,WATER_PULSE,ROAR,TOXIC,HAIL,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,IRON_TAIL,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,FLAMETHROWER,SANDSTORM,FIRE_BLAST,ROCK_TOMB,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,STEEL_WING,CUT,FLY,SURF,STRENGTH,ROCK_SMASH,WATERFALL,DIVE
DRATINI	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,IRON_TAIL,THUNDERBOLT,THUNDER,RETURN,DOUBLE_TEAM,SHOCK_WAVE,FLAMETHROWER,FIRE_BLAST,FACADE,SECRET_POWER,REST,ATTRACT,SURF,WATERFALL
DROWZEE	FOCUS_PUNCH,CALM_MIND,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,LIGHT_SCREEN,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,RETURN,PSYCHIC,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,REFLECT,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,SNATCH,FLASH
DUGTRIO	TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,PROTECT,FRUSTRATION,EARTHQUAKE,RETURN,DIG,DOUBLE_TEAM,SLUDGE_BOMB,ROCK_TOMB,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,CUT,ROCK_SMASH
DUNSPARCE	WATER_PULSE,CALM_MIND,TOXIC,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,DIG,SHADOW_BALL,DOUBLE_TEAM,SHOCK_WAVE,FLAMETHROWER,FIRE_BLAST,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STRENGTH,ROCK_SMASH
DUSCLOPS	FOCUS_PUNCH,CALM_MIND,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,EARTHQUAKE,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,ROCK_TOMB,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,SNATCH,STRENGTH,FLASH,ROCK_SMASH
DUSKULL	CALM_MIND,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,FRUSTRATION,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,SNATCH,FLASH
DUSTOX	TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,LIGHT_SCREEN,PROTECT,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,SLUDGE_BOMB,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,FLASH
EEVEE	TOXIC,HIDDEN_POWER,SUNNY_DAY,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,RETURN,DIG,SHADOW_BALL,DOUBLE_TEAM,FACADE,SECRET_POWER,REST,ATTRACT
EKANS	TOXIC,HIDDEN_POWER,SUNNY_DAY,PROTECT,RAIN_DANCE,GIGA_DRAIN,FRUSTRATION,IRON_TAIL,EARTHQUAKE,RETURN,DIG,DOUBLE_TEAM,SLUDGE_BOMB,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SNATCH,STRENGTH
ELECTABUZZ	FOCUS_PUNCH,TOXIC,HIDDEN_POWER,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,THUNDERBOLT,THUNDER,RETURN,PSYCHIC,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STRENGTH,FLASH,ROCK_SMASH
ELECTRIKE	ROAR,TOXIC,HIDDEN_POWER,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,THUNDERBOLT,THUNDER,RETURN,DOUBLE_TEAM,SHOCK_WAVE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STRENGTH,FLASH
ELECTRODE	TOXIC,HIDDEN_POWER,TAUNT,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,FRUSTRATION,THUNDERBOLT,THUNDER,RETURN,DOUBLE_TEAM,SHOCK_WAVE,TORMENT,FACADE,SECRET_POWER,REST,THIEF,FLASH
ELEKID	FOCUS_PUNCH,TOXIC,HIDDEN_POWER,LIGHT_SCREEN,PROTECT,RAIN_DANCE,FRUSTRATION,THUNDERBOLT,THUNDER,RETURN,PSYCHIC,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,FLASH,ROCK_SMASH
ENTEI	CALM_MIND,ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,RETURN,DIG,DOUBLE_TEAM,REFLECT,FLAMETHROWER,SANDSTORM,FIRE_BLAST,FACADE,SECRET_POWER,REST,CUT,STRENGTH,FLASH,ROCK_SMASH
ESPEON	CALM_MIND,TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,RETURN,DIG,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,REFLECT,FACADE,SECRET_POWER,REST,ATTRACT,SKILL_SWAP,CUT,FLASH
EXEGGCUTE	TOXIC,BULLET_SEED,HIDDEN_POWER,SUNNY_DAY,LIGHT_SCREEN,PROTECT,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,RETURN,PSYCHIC,DOUBLE_TEAM,REFLECT,SLUDGE_BOMB,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,STRENGTH,FLASH
EXEGGUTOR	TOXIC,BULLET_SEED,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,LIGHT_SCREEN,PROTECT,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,RETURN,PSYCHIC,DOUBLE_TEAM,REFLECT,SLUDGE_BOMB,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,STRENGTH,FLASH
EXPLOUD	WATER_PULSE,ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,SOLAR_BEAM,EARTHQUAKE,RETURN,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,FLAMETHROWER,FIRE_BLAST,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,OVERHEAT,STRENGTH,ROCK_SMASH
FARFETCHD	TOXIC,HIDDEN_POWER,SUNNY_DAY,PROTECT,FRUSTRATION,IRON_TAIL,RETURN,DOUBLE_TEAM,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STEEL_WING,CUT,FLY
FEAROW	TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,RETURN,DOUBLE_TEAM,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STEEL_WING,FLY
FEEBAS	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,FRUSTRATION,RETURN,DOUBLE_TEAM,FACADE,SECRET_POWER,REST,ATTRACT,SURF,WATERFALL,DIVE
FERALIGATR	FOCUS_PUNCH,DRAGON_CLAW,WATER_PULSE,ROAR,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,EARTHQUAKE,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,CUT,SURF,STRENGTH,ROCK_SMASH,WATERFALL,DIVE
FLAAFFY	FOCUS_PUNCH,TOXIC,HIDDEN_POWER,LIGHT_SCREEN,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,THUNDERBOLT,THUNDER,RETURN,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,FACADE,SECRET_POWER,REST,ATTRACT,STRENGTH,FLASH,ROCK_SMASH
FLAREON	ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,RETURN,DIG,SHADOW_BALL,DOUBLE_TEAM,FLAMETHROWER,FIRE_BLAST,FACADE,SECRET_POWER,REST,ATTRACT,OVERHEAT
FLYGON	DRAGON_CLAW,TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,PROTECT,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,EARTHQUAKE,RETURN,DIG,DOUBLE_TEAM,FLAMETHROWER,SANDSTORM,FIRE_BLAST,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,STEEL_WING,FLY,STRENGTH,ROCK_SMASH
FORRETRESS	TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,LIGHT_SCREEN,PROTECT,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,EARTHQUAKE,RETURN,DIG,DOUBLE_TEAM,REFLECT,SANDSTORM,FACADE,SECRET_POWER,REST,ATTRACT,STRENGTH,ROCK_SMASH
FURRET	FOCUS_PUNCH,WATER_PULSE,TOXIC,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,THUNDERBOLT,THUNDER,RETURN,DIG,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,FLAMETHROWER,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,CUT,SURF,STRENGTH,ROCK_SMASH
GARDEVOIR	CALM_MIND,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,THUNDERBOLT,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,SNATCH,FLASH
GASTLY	TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,PROTECT,RAIN_DANCE,GIGA_DRAIN,FRUSTRATION,THUNDERBOLT,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,SLUDGE_BOMB,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,SNATCH
GENGAR	FOCUS_PUNCH,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,HYPER_BEAM,PROTECT,RAIN_DANCE,GIGA_DRAIN,FRUSTRATION,THUNDERBOLT,THUNDER,RETURN,PSYCHIC,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,SLUDGE_BOMB,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,SNATCH,STRENGTH,ROCK_SMASH
GEODUDE	FOCUS_PUNCH,TOXIC,HIDDEN_POWER,SUNNY_DAY,PROTECT,FRUSTRATION,EARTHQUAKE,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,FLAMETHROWER,SANDSTORM,FIRE_BLAST,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,STRENGTH,ROCK_SMASH
GIRAFARIG	CALM_MIND,TOXIC,HIDDEN_POWER,SUNNY_DAY,LIGHT_SCREEN,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,STRENGTH,FLASH,ROCK_SMASH
GLALIE	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,TAUNT,ICE_BEAM,BLIZZARD,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,EARTHQUAKE,RETURN,SHADOW_BALL,DOUBLE_TEAM,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,FLASH
GLIGAR	TOXIC,HIDDEN_POWER,SUNNY_DAY,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,EARTHQUAKE,RETURN,DIG,DOUBLE_TEAM,SLUDGE_BOMB,SANDSTORM,ROCK_TOMB,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STEEL_WING,CUT,STRENGTH,ROCK_SMASH
GLOOM	TOXIC,BULLET_SEED,HIDDEN_POWER,SUNNY_DAY,PROTECT,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,RETURN,DOUBLE_TEAM,SLUDGE_BOMB,FACADE,SECRET_POWER,REST,ATTRACT,CUT,FLASH
GOLBAT	TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,HYPER_BEAM,PROTECT,RAIN_DANCE,GIGA_DRAIN,FRUSTRATION,RETURN,SHADOW_BALL,DOUBLE_TEAM,SLUDGE_BOMB,AERIAL_ACE,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STEEL_WING,SNATCH
GOLDEEN	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,FRUSTRATION,RETURN,DOUBLE_TEAM,FACADE,SECRET_POWER,REST,ATTRACT,SURF,WATERFALL,DIVE
GOLDUCK	FOCUS_PUNCH,WATER_PULSE,CALM_MIND,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,SURF,STRENGTH,FLASH,ROCK_SMASH,WATERFALL,DIVE
GOLEM	FOCUS_PUNCH,ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,PROTECT,FRUSTRATION,EARTHQUAKE,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,FLAMETHROWER,SANDSTORM,FIRE_BLAST,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,STRENGTH,ROCK_SMASH
GOREBYSS	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,FACADE,SECRET_POWER,REST,ATTRACT,SURF,WATERFALL,DIVE
GRANBULL	FOCUS_PUNCH,WATER_PULSE,ROAR,TOXIC,BULK_UP,HIDDEN_POWER,SUNNY_DAY,TAUNT,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,DIG,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,FLAMETHROWER,SLUDGE_BOMB,FIRE_BLAST,ROCK_TOMB,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,OVERHEAT,STRENGTH,ROCK_SMASH
GRAVELER	FOCUS_PUNCH,TOXIC,HIDDEN_POWER,SUNNY_DAY,PROTECT,FRUSTRATION,EARTHQUAKE,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,FLAMETHROWER,SANDSTORM,FIRE_BLAST,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,STRENGTH,ROCK_SMASH
GRIMER	TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,PROTECT,RAIN_DANCE,GIGA_DRAIN,FRUSTRATION,THUNDERBOLT,THUNDER,RETURN,DIG,DOUBLE_TEAM,SHOCK_WAVE,FLAMETHROWER,SLUDGE_BOMB,FIRE_BLAST,ROCK_TOMB,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF
GROUDON	DRAGON_CLAW,ROAR,TOXIC,BULK_UP,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,PROTECT,SAFEGUARD,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,FLAMETHROWER,SANDSTORM,FIRE_BLAST,ROCK_TOMB,AERIAL_ACE,FACADE,SECRET_POWER,REST,OVERHEAT,CUT,STRENGTH,ROCK_SMASH
GROVYLE	FOCUS_PUNCH,TOXIC,BULLET_SEED,HIDDEN_POWER,SUNNY_DAY,PROTECT,GIGA_DRAIN,SAFEGUARD,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,ROCK_TOMB,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,CUT,STRENGTH,FLASH,ROCK_SMASH
GROWLITHE	ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,PROTECT,FRUSTRATION,IRON_TAIL,RETURN,DIG,DOUBLE_TEAM,FLAMETHROWER,FIRE_BLAST,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,OVERHEAT,STRENGTH,ROCK_SMASH
GRUMPIG	FOCUS_PUNCH,CALM_MIND,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,SNATCH,FLASH
GULPIN	WATER_PULSE,TOXIC,BULLET_SEED,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,PROTECT,RAIN_DANCE,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,RETURN,SHADOW_BALL,DOUBLE_TEAM,SHOCK_WAVE,SLUDGE_BOMB,FACADE,SECRET_POWER,REST,ATTRACT,SNATCH,STRENGTH,ROCK_SMASH
GYARADOS	WATER_PULSE,ROAR,TOXIC,HAIL,HIDDEN_POWER,TAUNT,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,DOUBLE_TEAM,FLAMETHROWER,SANDSTORM,FIRE_BLAST,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,SURF,STRENGTH,ROCK_SMASH,WATERFALL,DIVE
HARIYAMA	FOCUS_PUNCH,TOXIC,BULK_UP,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,EARTHQUAKE,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,SURF,STRENGTH,ROCK_SMASH
HAUNTER	TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,PROTECT,RAIN_DANCE,GIGA_DRAIN,FRUSTRATION,THUNDERBOLT,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,SLUDGE_BOMB,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,SNATCH
HERACROSS	FOCUS_PUNCH,TOXIC,BULK_UP,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,EARTHQUAKE,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,CUT,STRENGTH,ROCK_SMASH
HITMONCHAN	FOCUS_PUNCH,TOXIC,BULK_UP,HIDDEN_POWER,SUNNY_DAY,PROTECT,RAIN_DANCE,FRUSTRATION,EARTHQUAKE,RETURN,BRICK_BREAK,DOUBLE_TEAM,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STRENGTH,ROCK_SMASH
HITMONLEE	FOCUS_PUNCH,TOXIC,BULK_UP,HIDDEN_POWER,SUNNY_DAY,PROTECT,RAIN_DANCE,FRUSTRATION,EARTHQUAKE,RETURN,BRICK_BREAK,DOUBLE_TEAM,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STRENGTH,ROCK_SMASH
HITMONTOP	TOXIC,BULK_UP,HIDDEN_POWER,SUNNY_DAY,PROTECT,RAIN_DANCE,FRUSTRATION,EARTHQUAKE,RETURN,DIG,BRICK_BREAK,DOUBLE_TEAM,SANDSTORM,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STRENGTH,ROCK_SMASH
HOOTHOOT	TOXIC,HIDDEN_POWER,SUNNY_DAY,PROTECT,RAIN_DANCE,FRUSTRATION,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,REFLECT,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,STEEL_WING,FLY,FLASH
HOPPIP	TOXIC,BULLET_SEED,HIDDEN_POWER,SUNNY_DAY,PROTECT,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,RETURN,DOUBLE_TEAM,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,FLASH
HORSEA	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,PROTECT,RAIN_DANCE,FRUSTRATION,RETURN,DOUBLE_TEAM,FACADE,SECRET_POWER,REST,ATTRACT,SURF,WATERFALL,DIVE
HOUNDOOM	ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,HYPER_BEAM,PROTECT,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,RETURN,SHADOW_BALL,DOUBLE_TEAM,FLAMETHROWER,SLUDGE_BOMB,FIRE_BLAST,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SNATCH,OVERHEAT,STRENGTH,ROCK_SMASH
HOUNDOUR	ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,PROTECT,FRUSTRATION,SOLAR_BEAM,IRON_TAIL,RETURN,SHADOW_BALL,DOUBLE_TEAM,FLAMETHROWER,SLUDGE_BOMB,FIRE_BLAST,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SNATCH,OVERHEAT,ROCK_SMASH
HO_OH	CALM_MIND,ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,GIGA_DRAIN,SAFEGUARD,FRUSTRATION,SOLAR_BEAM,THUNDERBOLT,THUNDER,EARTHQUAKE,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,FLAMETHROWER,SANDSTORM,FIRE_BLAST,AERIAL_ACE,FACADE,SECRET_POWER,REST,STEEL_WING,OVERHEAT,FLY,STRENGTH,FLASH,ROCK_SMASH
HUNTAIL	WATER_PULSE,TOXIC,HAIL,HIDDEN_POWER,ICE_BEAM,BLIZZARD,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,RETURN,DOUBLE_TEAM,ROCK_TOMB,FACADE,SECRET_POWER,REST,ATTRACT,SNATCH,SURF,WATERFALL,DIVE
HYPNO	FOCUS_PUNCH,CALM_MIND,TOXIC,HIDDEN_POWER,SUNNY_DAY,TAUNT,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,RETURN,PSYCHIC,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,REFLECT,TORMENT,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,SKILL_SWAP,SNATCH,FLASH
IGGLYBUFF	WATER_PULSE,TOXIC,HIDDEN_POWER,SUNNY_DAY,LIGHT_SCREEN,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,SOLAR_BEAM,RETURN,DIG,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,FLAMETHROWER,FIRE_BLAST,FACADE,SECRET_POWER,REST,ATTRACT,FLASH
ILLUMISE	FOCUS_PUNCH,WATER_PULSE,TOXIC,HIDDEN_POWER,SUNNY_DAY,LIGHT_SCREEN,PROTECT,RAIN_DANCE,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,THUNDERBOLT,THUNDER,RETURN,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,SHOCK_WAVE,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,THIEF,FLASH
IVYSAUR	TOXIC,BULLET_SEED,HIDDEN_POWER,SUNNY_DAY,PROTECT,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,RETURN,DOUBLE_TEAM,SLUDGE_BOMB,FACADE,SECRET_POWER,REST,ATTRACT,CUT,STRENGTH,FLASH,ROCK_SMASH
JIGGLYPUFF	FOCUS_PUNCH,WATER_PULSE,TOXIC,HIDDEN_POWER,SUNNY_DAY,ICE_BEAM,BLIZZARD,LIGHT_SCREEN,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,SOLAR_BEAM,THUNDERBOLT,THUNDER,RETURN,DIG,PSYCHIC,SHADOW_BALL,BRICK_BREAK,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,FLAMETHROWER,FIRE_BLAST,FACADE,SECRET_POWER,REST,ATTRACT,SNATCH,STRENGTH,FLASH
JIRACHI	WATER_PULSE,CALM_MIND,TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,LIGHT_SCREEN,PROTECT,RAIN_DANCE,SAFEGUARD,FRUSTRATION,THUNDERBOLT,THUNDER,RETURN,PSYCHIC,SHADOW_BALL,DOUBLE_TEAM,REFLECT,SHOCK_WAVE,SANDSTORM,AERIAL_ACE,FACADE,SECRET_POWER,REST,SKILL_SWAP,FLASH
JOLTEON	ROAR,TOXIC,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,PROTECT,RAIN_DANCE,FRUSTRATION,IRON_TAIL,THUNDERBOLT,THUNDER,RETURN,DIG,SHADOW_BALL,DOUBLE_TEAM,SHOCK_WAVE,FACADE,SECRET_POWER,REST,ATTRACT,FLASH
JUMPLUFF	TOXIC,BULLET_SEED,HIDDEN_POWER,SUNNY_DAY,HYPER_BEAM,PROTECT,GIGA_DRAIN,FRUSTRATION,SOLAR_BEAM,RETURN,DOUBLE_TEAM,AERIAL_ACE,FACADE,SECRET_POWER,REST,ATTRACT,FLASH
